PATIENT_ID	cBio_scRNA_sample_ID	MxIF_aliquot_ID	thumbnail	minerva
HTA8_6013	HTA8_6013_003101	HTA8_6013_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374194/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374194/minerva/index.html#s=0
HTA8_6013	HTA8_6013_003101	HTA8_6013_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374197/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374197/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374199/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374199/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374204/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374204/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374205/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374205/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374207/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374207/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374211/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374211/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374215/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374215/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374218/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374218/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374220/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374220/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374221/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374221/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374223/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374223/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374228/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374228/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374229/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374229/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374232/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374232/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374234/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374234/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374239/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374239/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374241/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374241/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374245/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374245/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374246/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374246/minerva/index.html#s=0
HTA8_6014	HTA8_6014_001101	HTA8_6014_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374251/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374251/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374252/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374252/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374255/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374255/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374257/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374257/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374260/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374260/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374266/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374266/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374270/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374270/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374274/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374274/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374278/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374278/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374282/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374282/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374286/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374286/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374289/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374289/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374292/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374292/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374297/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374297/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374302/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374302/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374306/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374306/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374308/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374308/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002103	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374310/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374310/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002103	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374315/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374315/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002103	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374318/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374318/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002103	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374322/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374322/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002103	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374326/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374326/minerva/index.html#s=0
HTA8_6014	HTA8_6014_002101	HTA8_6014_002103	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374330/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374330/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374365/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374365/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374366/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374366/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374368/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374368/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374369/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374369/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374371/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374371/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374372/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374372/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374374/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374374/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374375/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374375/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374376/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374376/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374377/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374377/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374379/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374379/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374380/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374380/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374382/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374382/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374383/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374383/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374384/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374384/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374385/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374385/minerva/index.html#s=0
HTA8_6015	HTA8_6015_001101	HTA8_6015_001103	https://d3p249wtgzkn5u.cloudfront.net/synid/syn63386770/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn63386770/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374387/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374387/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374388/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374388/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374389/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374389/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374390/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374390/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374391/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374391/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374392/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374392/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374393/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374393/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374394/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374394/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374395/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374395/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374396/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374396/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374397/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374397/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374398/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374398/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374400/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374400/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374402/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374402/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374403/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374403/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374404/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374404/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374406/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374406/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374407/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374407/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374408/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374408/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374409/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374409/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374411/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374411/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374412/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374412/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374413/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374413/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374414/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374414/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374416/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374416/minerva/index.html#s=0
HTA8_6015	HTA8_6015_002101	HTA8_6015_002103	https://d3p249wtgzkn5u.cloudfront.net/synid/syn63386535/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn63386535/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374438/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374438/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374439/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374439/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374441/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374441/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374442/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374442/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374444/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374444/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374447/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374447/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374448/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374448/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374449/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374449/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374450/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374450/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374451/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374451/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374452/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374452/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374453/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374453/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374454/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374454/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374455/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374455/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374456/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374456/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374457/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374457/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374459/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374459/minerva/index.html#s=0
HTA8_6016	HTA8_6016_001101	HTA8_6016_001102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374462/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374462/minerva/index.html#s=0
HTA8_6016	HTA8_6016_002101	HTA8_6016_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374463/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374463/minerva/index.html#s=0
HTA8_6016	HTA8_6016_002101	HTA8_6016_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374464/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374464/minerva/index.html#s=0
HTA8_6016	HTA8_6016_002101	HTA8_6016_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374465/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374465/minerva/index.html#s=0
HTA8_6016	HTA8_6016_002101	HTA8_6016_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374466/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374466/minerva/index.html#s=0
HTA8_6016	HTA8_6016_002101	HTA8_6016_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374468/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374468/minerva/index.html#s=0
HTA8_6016	HTA8_6016_002101	HTA8_6016_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374469/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374469/minerva/index.html#s=0
HTA8_6016	HTA8_6016_002101	HTA8_6016_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374470/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374470/minerva/index.html#s=0
HTA8_6016	HTA8_6016_002101	HTA8_6016_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374471/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374471/minerva/index.html#s=0
HTA8_6016	HTA8_6016_002101	HTA8_6016_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374473/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374473/minerva/index.html#s=0
HTA8_6016	HTA8_6016_002101	HTA8_6016_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374474/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374474/minerva/index.html#s=0
HTA8_6016	HTA8_6016_002101	HTA8_6016_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374475/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374475/minerva/index.html#s=0
HTA8_6016	HTA8_6016_002101	HTA8_6016_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374477/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374477/minerva/index.html#s=0
HTA8_6016	HTA8_6016_002101	HTA8_6016_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374478/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374478/minerva/index.html#s=0
HTA8_6016	HTA8_6016_002101	HTA8_6016_002102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374481/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374481/minerva/index.html#s=0
HTA8_6016	HTA8_6016_003101	HTA8_6016_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374482/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374482/minerva/index.html#s=0
HTA8_6016	HTA8_6016_003101	HTA8_6016_003102	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374484/thumbnail.jpg	https://d3p249wtgzkn5u.cloudfront.net/synid/syn61374484/minerva/index.html#s=0
