Entrez_Gene_Id	TCGA-01-0628-01-11	TCGA-01-0630-01-11	TCGA-01-0631-01-11	TCGA-01-0633-01-11	TCGA-01-0636-01-11	TCGA-01-0637-01-11	TCGA-01-0639-01-11	TCGA-01-0642-01-11
51248	-0.793196325	-0.568002223	-0.160259673	-0.991716302	-0.267511316	-0.286144149	-0.640586174	-0.871456244
51249	-0.207191025	-0.503902974	-0.407671203	-0.644820282	-0.0791443	-0.379600955	-0.683102202	-0.550220257
51250	0.393801095	0.009580822	-0.669089533	0.30406025	0.233448949	-0.048648458	-0.416961028	-0.483301605
51251	0.040676717	-0.460844219	-0.467232163	-0.079683756	0.189175834	-0.333592675	-0.300440002	-0.36908145
51253	-0.246640454	-0.37590661	-0.326960516	-0.548494275	-0.292907772	0.16100535	-0.305852603	-0.321172125
51255	-0.340558553	-0.60119105	-0.089796468	-0.244733805	-0.456899251	-0.506601545	0.038769418	-0.365548162
51256	-1.067461694	-1.309026583	-0.71886083	-1.376941979	-1.371538933	-0.908640479	-1.096282876	-1.06746274
51257	0.101059113	0.302594289	-0.130693	0.476260982	-0.878275654	0.225862556	-0.222200936	0.177727635
51258	-0.503130484	-0.531740934	-0.421563419	-0.734489203	-0.486191609	-0.639708219	-0.828926436	-0.879821866
51259	0.476184006	0.548350726	0.42223405	0.1308266	0.20057078	0.557608834	0.156050376	0.213314081
51260	0.298813553	-0.360010223	-0.216303823	-0.198593312	0.191331082	-0.039634627	0.312808509	-0.048356074
51263	-0.313649205	-0.433879029	-0.644761869	-0.6066553	-0.217181851	-0.61564634	-0.80004407	-0.69448898
51264	-0.181953594	-0.177670276	0.152243947	-0.047714385	0.125119898	-0.07279867	-0.027804717	-0.239062358
51265	-0.019970425	0.174979575	0.128103719	0.080093836	0.165354471	0.012379575	0.329029575	-0.112220425
51266	-0.123670735	-0.159283644	0.363433524	0.009930932	-0.262005947	-0.026775569	-0.083935923	0.066074071
51267	-0.016459775	-0.080713875	0.562443854	1.392485215	0.24921395	0.426260333	0.076352906	0.524039053
51268	0.860023356	0.9880687	0.565418866	-0.032765336	0.323402033	0.422507991	0.771902033	0.529402033
51270	-0.282412051	-0.191925721	-0.202645438	-0.218037129	-0.02965071	-0.121619893	-0.007796019	-0.098845828
51271	-0.425276931	-0.22791317	-0.189454898	-0.282894041	-0.405950993	0.010401488	-0.310899114	-0.210588998
51272	0.295141961	0.273303499	0.41377764	0.140688115	-0.06092727	0.342765038	0.284141961	0.185741961
51274	0.026107374	-0.070017626	0.209682374	0.207682374	0.145817559	0.373001309	-0.013892626	0.009107374
51276	-0.27954658	-0.253100185	-0.335078502	0.109422904	0.220192501	-0.075636058	-0.279765595	-0.33829658
51277	-0.22691849	-0.368933316	0.060263767	-0.127415833	-0.237015829	-0.229279867	-0.090295455	-0.142109697
51278	0.308792188	0.105536645	0.279236645	0.023736645	-0.336863355	0.007332037	-0.012538355	0.129961645
51279	0.264652127	-0.17555229	0.596356298	0.863451273	-0.497823498	1.270437003	-0.625196549	1.084105945
51280	0.643342048	0.361927286	0.593045908	-0.330085754	0.346107559	0.235077394	0.75067364	1.170090307
51281	0.753919624	1.025443899	1.056442083	-0.15139125	0.83060875	1.454831849	1.412086711	1.107826535
51282	-0.024942238	-0.179634689	-0.120859134	-0.648327682	-0.433196202	0.188765866	0.116321388	-0.038150801
51283	-0.569628066	-0.921277542	-0.991620002	-0.937810127	-0.295677542	-0.552564489	-0.704877712	-1.121158845
51284	-0.18776029	0.603714455	0.275330614	0.258797118	-0.216194636	-0.071285545	-0.819285226	-0.246376454
51285	0.65458281	1.216523966	0.911052129	1.425340086	0.90154339	0.688034836	1.050556654	1.114817383
51286	-0.060628006	0.170525365	-0.238110999	-0.245781081	-0.16059987	-0.304208537	-0.01089509	-0.18814509
51287	-0.192809394	-0.356638841	-0.52482098	-0.242548379	-0.229615498	-0.324320878	-0.145307797	-0.302200199
51289	0.124784218	-0.091473213	0.281404148	-0.055361406	-0.057952232	-0.143559212	-0.036518792	0.193902506
51290	-0.953382515	-0.422183071	-0.656008287	-0.610065833	-0.432171999	-0.412140528	-0.205599738	-1.127268421
51291	-0.723188262	-0.397288262	-0.527875917	-0.813288262	-0.779395857	-0.109088262	-0.675613248	-0.526188262
51292	0.221225817	-0.034318825	0.240206838	0.290373482	0.66555875	0.752296559	0.343511944	0.151822922
51293	-0.389732209	-0.102773876	-0.640398876	-0.242994712	-0.457398876	-0.324736805	-0.519565543	-0.389232209
51294	-0.033139316	0.059694271	0.032805529	0.697281762	0.152156762	-0.026165201	0.042909793	0.050230713
51295	0.288333711	0.272439079	-0.270810921	-0.223935921	0.266055657	0.254843181	0.157189079	0.019855746
51296	-0.893419401	-0.362441497	-0.941241497	-0.230241497	-0.830638899	-0.518241497	-1.418168966	-0.696421706
51297	-0.026673214	0.158118453	-0.081381547	-0.112915028	0.003118453	0.120171757	-0.021006547	0.197362679
51298	-0.158058129	-0.03304559	0.474603142	0.023936422	0.013003142	0.165951777	0.185553142	0.305053142
51299	0.555413842	0.980909198	0.257622774	2.262484036	0.845503207	0.298510061	-0.05777827	0.244643127
51300	-0.748021165	-0.84912383	-0.355167281	-0.706102017	-0.097573777	-0.556421196	-0.920260616	-0.939515245
51301	0.256385167	0.097125555	0.072584715	-0.071673936	0.080284285	0.082365389	0.242216096	0.098424812
51302	0.096712877	-0.816828867	0.425440409	0.359743577	0.144844657	-0.53212499	0.356660186	-0.011980296
51303	0.033907594	0.212008395	0.707797613	0.369347703	0.526302462	0.299921838	1.602133395	0.472504865
51304	-0.134380293	-0.100157216	-0.132618755	-0.135157216	-0.573806394	0.184381245	-0.200180293	-0.057380293
51305	-0.039886359	0.008822365	0.117682718	-0.146147325	-0.10836062	-0.228166886	0.305100687	0.042660627
51306	0.176031896	0.650663982	-0.429205513	1.216664142	0.651663982	0.384521125	0.815521125	0.209143142
51307	-0.437622039	-0.376694778	-0.29550471	-0.264594778	-0.186541839	-0.323894778	-0.528335131	-0.505073604
51308	-0.582942852	-0.364130967	-0.202734519	-0.317290537	-0.287526009	-0.392136144	-0.402594953	-0.041291173
51309	0.334710546	0.712244008	0.543542938	0.892534293	0.94477905	0.595454898	0.351704898	0.150939143
51310	0.054318548	0.299370207	0.213453866	0.622268887	0.122828866	-0.27974082	-0.215997181	0.254486322
51311	-0.600658115	-0.31133352	0.298326247	0.161766436	0.229020165	-0.07187681	-0.351067144	0.384275474
51312	0.505928226	0.418657393	0.354876143	0.613219893	0.820002856	0.294136734	0.15801156	0.612419946
51313	-0.236753368	-0.020216329	0.823411887	0.709154169	0.114321576	-0.032357402	0.200132814	0.210773084
51314	-0.388759069	-0.454647591	-0.145399218	-0.323272284	-0.36244024	-0.29211061	-0.435949597	-0.38396668
51315	-0.118986414	-0.231886414	0.439313586	0.489313586	0.132513586	0.248889056	-0.050486414	-0.126236414
51316	2.718179492	2.70198895	4.678166359	3.386423766	2.250791359	3.762666359	3.532791359	4.151291359
51317	-0.497339813	0.157874778	-0.238563999	0.451147613	0.122840264	-0.0755616	-0.172086899	-0.057313749
51318	-0.554397989	-0.818593269	-0.74195098	-0.266309528	-0.362771469	-0.738658064	-0.361374987	-0.786204911
51319	-0.981206423	-0.939351301	-1.159431423	-0.898231423	-0.722971981	-0.979042428	-1.036456423	-0.988010788
51320	-0.156552957	-0.737695379	-0.252127957	-0.489727957	-0.155990888	-0.388527957	-0.195302957	-0.087302957
51321	0.282369368	0.234028096	0.385428096	0.160930045	0.536828096	0.100364885	0.483478096	0.187728096
51322	-0.235924728	-0.092480284	-0.603076933	0.008964161	-0.086813617	-0.308866297	-0.199924728	-0.621331477
51324	0.113290637	0.088639279	0.345134728	-0.384960721	0.185239279	-0.219340104	0.052289279	-0.215960721
51327	0.050671552	0.121255268	0.623743468	0.264857757	0.158364672	0.180772916	0.304282856	0.62031719
51329	0.019254492	0.118116328	-0.035625182	-0.08417311	0.066552255	0.476990203	0.359775726	0.200844049
51330	-0.828012014	-1.569428681	-0.609178681	-1.091207716	-2.085715871	-0.755053681	-2.046138877	-0.916345348
51332	-0.257883762	-0.23495592	0.298298661	-0.318712482	0.012590753	-0.289826089	-0.437656604	-0.152236674
51333	0.05224259	0.069222395	0.107388948	0.087425198	-0.015877394	-0.105620384	0.053986273	0.137851038
51334	-0.112585678	-0.16824584	0.124766411	-0.085187814	-0.153987608	-0.225133964	0.09654313	0.003876464
51335	0.315724258	0.356696073	0.286342209	0.119046686	0.293975257	0.37552761	0.7441324	0.3070324
51336	-0.176819714	-0.399538367	-0.70254592	-0.367625627	-0.148083283	-0.237648645	-0.090561112	0.071320717
51337	-0.294630468	-0.820416859	-0.896880468	-1.250280468	-0.929080468	-0.422480468	-0.717630468	-0.850576958
51338	-0.379273876	-0.541189246	0.66997533	1.685083583	-0.833651706	0.180108139	-1.5578535	0.717095306
51339	0.038481812	-0.088305925	0.15506431	0.534855245	-0.396485755	-0.288875703	-0.551947485	-0.206077282
51340	-0.910224076	-0.298269937	-0.637449076	-0.495749076	0.11161893	-0.21100141	-0.33251403	-0.808974076
51341	0.929295965	0.856576155	0.548299307	0.298376155	0.121176155	0.693527247	1.152804513	1.044626155
51343	0.303608061	0.450343355	0.334166885	-0.028501407	0.186801811	0.151545317	0.341524728	0.262191394
51347	-0.266163488	-0.066596603	-0.456433171	0.07390843	-0.309340619	0.045989668	-0.441990619	-0.192047444
51348	-0.500973167	-0.056439728	-0.423592159	-0.05897204	-0.03807121	-0.3871815	0.200888769	-0.214973167
51350	0.156716574	0.353873692	0.183069759	-0.026084354	0.012517708	0.049750509	-0.055827197	0.156747143
51351	-0.733970987	-1.050489973	-0.53866391	-0.588728756	-0.035022017	-0.655620945	-0.776266174	-0.811816289
51352	-0.069695564	0.668044046	-0.326095564	0.319504436	0.505104436	-0.116501613	-0.163439029	-0.53473931
51360	-0.325789957	-0.52837329	-0.359039957	0.05955232	-0.272442082	0.019960043	-0.388789957	-0.362539957
51361	-0.32609663	-0.494912701	-1.039228159	-1.209584873	-0.444487166	-0.503668984	-0.355518605	-0.815981386
51362	-0.367298178	-0.215587962	-0.188319459	-0.009087962	0.255960999	-0.07136574	-0.061159391	-0.373516533
51363	0.935268433	1.205123844	0.588192175	1.043169359	0.333222134	1.569457178	0.314790511	1.154790511
51364	2.273407879	2.90495878	2.462448175	1.040506616	2.275588524	2.56255878	3.07140878	2.731673433
51365	1.908419409	0.287567681	1.457412612	2.727897529	1.827322485	1.554770492	0.732126973	1.725177203
51366	-0.868693812	-0.862806921	-1.490627636	-0.454841539	-0.394477903	-0.543997119	-0.750693812	-0.827210848
51367	-0.474720733	-0.383991019	-0.0692624	-0.5377624	-0.264929793	-0.63723932	-0.0878874	-0.502554067
51368	0.038415965	0.070400407	0.302390635	-0.053234365	-0.238859365	0.063537234	0.443050792	0.322557302
51371	0.004561752	-0.302683086	-0.055768862	-0.22404159	-0.232672609	0.135287013	0.31448923	-0.279464881
51372	-0.213972274	-0.494704656	-0.12101311	-0.056940671	-0.277300521	-0.647337754	0.041277726	-0.513166326
51373	-0.093226063	-0.383558136	-0.634013501	-0.714026063	-0.52687165	-0.325716627	-0.054226063	-0.732726063
51374	0.194864217	0.211258831	0.660239217	0.124739217	0.111709579	0.064989217	0.198926746	0.298529208
51375	0.254634358	0.118042884	0.743084723	0.437442317	0.591901203	0.654842884	0.748292884	0.595218859
51377	-1.308087707	-1.378563565	-1.248505162	-0.895252002	-0.789701129	-0.99864314	-1.070127002	-1.241799724
51378	-0.027983605	0.084868895	0.277354898	0.000102782	0.019688231	0.014021565	0.432854898	0.059854898
51379	-0.612166548	-0.293232323	-0.263106002	0.066323975	-0.390012043	-0.150334073	-0.481399863	-0.486970437
51380	-0.95172216	-0.869385727	-0.646931016	-0.300984823	-0.008611492	-1.021117536	-0.398130742	-0.531544531
51382	0.117071996	-0.427528004	1.045071996	0.047796068	0.581207756	0.90106359	0.454071996	0.545821996
51384	-0.098387263	0.169895939	-0.275509711	0.145545128	0.035915561	0.131538036	0.304936302	-0.052336437
51385	-0.182695923	-0.008037633	-0.403581639	-0.204581639	0.090936258	-0.423436578	-0.320248306	-0.496748306
51386	0.385065589	0.821839578	0.163914796	0.482303685	0.863303685	0.537941448	0.108351304	0.246208447
51388	-0.689828105	-0.523049799	-0.623307582	-0.451170762	0.107598294	-0.405056608	-0.251764085	-0.273393081
51389	0.255828782	0.489825626	0.010970763	0.588695097	0.224768973	0.08353768	0.504177018	-0.023336092
51390	0.138896168	-0.031840817	0.291722744	0.081379769	0.55363301	0.080076431	-0.361177159	0.220244104
51393	-0.023396272	0.225221319	0.411453728	0.300896503	-0.393146272	0.128544548	-0.351467342	0.061296511
51397	-0.280576649	-0.683313678	-0.07766353	0.586600657	0.220685298	-0.178513678	0.250336322	-0.415549352
51398	0.130109031	0.271661047	0.423368497	-0.031038253	0.047928617	0.005676641	0.121815117	-0.242490912
51399	0.096278189	-0.412888478	0.352611522	0.353278189	0.301551762	0.608640567	0.371528189	-0.028971811
51400	-0.205876406	0.172836612	-0.42937864	-0.246752522	-0.138863388	0.720168096	0.699436612	-0.231438388
51402	0.169418304	0.444982024	0.25806343	0.149372892	0.190282193	0.223846038	0.391282193	0.302782193
51406	-0.092109365	-0.013658187	-0.682677114	-0.248776032	-0.028651032	-0.090745798	0.071179383	-0.377386092
51409	0.028342992	0.196902385	0.050546149	0.263239327	0.386146526	-0.156664567	0.416062375	0.13628576
51411	-0.2766631	0.326627859	0.759301963	0.290892296	0.096717096	0.258508889	-0.486002091	0.076423951
51412	0.167588987	0.146583834	0.255803651	0.04172651	0.131948634	0.03222651	-0.087565157	-0.11489849
51421	-0.740221627	-0.138255568	-0.363371627	-0.03826305	-0.659571627	-0.427190353	-1.268471627	-0.515090245
51422	-0.855104002	-0.822611892	-0.224008241	-0.438932927	-0.878758241	-0.443597583	-0.829225232	-0.898216574
51426	0.000282643	-0.378584349	-0.153024729	0.209378277	0.318272484	0.035658148	-0.205481126	-0.200288773
51427	-0.893074989	-0.948236527	-0.762141329	-0.702801592	-0.641930247	-0.932698066	-1.011874989	-0.861274989
51428	-0.606129821	-0.173153363	-0.477210721	-0.627021994	-0.364585721	0.098562635	-0.546313318	-0.358768311
51429	-0.153023064	0.027464096	0.057469119	0.163114199	-0.002124914	0.609062126	-0.142432094	-0.05419411
51430	-0.294333922	-0.282342444	-1.258020213	-0.321207994	-0.142130803	-0.369906511	-0.184306963	-0.894889422
51433	-0.115091815	-0.179630135	0.133977416	-0.239253353	0.020687465	-0.08606259	0.224028545	-0.14934976
51434	-0.904036866	-1.1618702	-0.416314644	-0.577314644	-0.121203533	-0.205647977	-0.613536866	-0.655036866
51435	1.502095095	1.398039244	0.064197243	1.272836177	0.816197243	1.236072243	1.025658656	0.959164201
51438	-0.448396457	-0.221930106	-0.183895796	-0.249836803	-0.232610379	-0.435552818	0.175468193	0.067733371
51439	0.196243557	0.307308366	0.330029557	0.417219626	0.239126574	0.51551119	0.310865036	0.028744847
51440	-0.05556414	0.07068586	0.14843586	-0.16918914	-0.20106414	-0.029008371	-0.127188269	-0.307503042
51441	-0.269672176	-0.504441929	-0.37050141	-0.369162662	-0.300912662	-0.290787662	-0.349972798	-0.353661201
51442	-1.766785133	-1.090648063	-0.997301479	-0.638279228	-1.754030114	-1.686403437	-1.330326429	-0.937948087
51444	-0.061820841	0.256104355	0.220125743	0.011017421	0.399641778	0.643145735	-0.219625661	0.041748662
51447	-0.707613431	-0.728792781	-0.333323773	-0.294665604	-0.094529623	-0.099163138	-0.554455939	-0.427638497
51449	-0.864551504	-0.404444484	-1.198048764	-0.027983322	-0.345801504	-0.642487376	-0.606125132	-0.913844008
51450	-0.51847597	-0.949581956	-0.37097597	-0.828258861	-0.994890269	-0.477681749	-1.16299023	-0.734809303
51451	0.081597105	0.372992064	0.135820639	0.018275184	0.097638821	0.663904725	-0.229452034	-0.146273014
51454	1.130777223	1.221360556	1.255496221	1.720235556	1.922205701	0.790673056	1.339693889	0.639417325
51455	-0.528816338	-0.415283421	-0.470883203	-0.050438483	0.302299124	-0.445993403	-0.221244959	-0.739879514
51458	-0.417640931	-0.187923221	0.112430578	-0.208099646	-0.217043671	-0.191257515	0.023073654	-0.225426493
51460	-1.342288417	-0.653365442	-0.787512659	-1.090438417	-0.790438417	-0.937804582	-0.49997972	-1.127505884
51463	0.206411408	0.615315758	1.002647049	0.581820508	-0.234353122	0.020121478	0.784339109	0.579438548
51465	-0.011073142	0.048286728	-0.123700915	-0.016568246	0.060120062	0.14234878	0.340314803	0.321353084
51466	0.233993344	0.554904472	-0.112952671	0.754376014	0.189513839	0.100520383	0.383235388	0.456049445
51471	0.142162699	0.692495148	0.565284026	0.376495148	0.286414226	0.205245148	0.685411815	0.358745148
51473	-0.125963767	-0.2143734	-0.67035881	-1.490493301	-0.010506658	-0.171662859	-0.27778097	-0.674612872
51474	0.724292695	0.419474954	0.45484681	0.960871427	0.924732343	1.062674954	1.313193784	0.8837852
51475	0.224213802	0.178268822	0.186817976	-0.053286198	-0.112810059	0.006680496	0.155478738	0.049213802
51477	1.322359913	1.645502178	0.577584473	-0.078446627	1.238064684	1.159803064	1.687905928	0.758234473
51478	-0.580834078	-0.961004917	-0.298009215	-0.807000593	-0.01673984	-0.4316517	0.085409803	-1.028639431
51479	-0.23829313	0.11983187	-0.10054313	0.20557617	0.211484068	0.221054625	0.201425657	-0.01329313
51480	-0.9395191	-0.9357691	-1.3502691	-0.8537691	-0.3302691	-1.7747691	-1.3772691	-0.9517691
51481	-1.099207332	-1.254040665	-1.798040665	-0.933707332	-0.484040665	-1.920373999	-1.478707332	-1.071707332
51490	0.122516211	-0.037386629	0.198030563	-0.115334226	-0.09493965	0.136983576	-0.029863706	-0.097802244
51491	-0.259028661	-1.056917745	-1.085088551	-0.99788202	-0.733717745	-0.364117745	-1.119189264	-1.058285725
51493	0.048946673	0.43087215	0.106013725	0.281880545	0.229725745	0.163291279	0.575222298	0.315071673
51495	-0.455972921	-1.015295236	-1.083754567	-0.671329751	-0.724438945	-0.515962416	-0.092324215	-1.092061686
51496	-0.382379697	-0.589866209	-0.843015463	-0.247860301	-0.182158965	-0.565364638	-0.769923197	-0.851022158
51497	-0.254470761	-0.797610234	-0.610132799	-0.830212948	-0.353260022	-0.064576584	-0.157326584	-0.684347227
51499	-0.052439079	-0.18674849	0.26816165	-0.017033566	-0.109185214	0.076776543	-0.274105746	-0.412772413
51501	-0.410819224	-1.119219224	-0.497219224	-0.594930303	-0.701819224	-0.921719224	-0.939638803	-1.005492873
51503	-0.069295545	-0.229511137	-0.501740607	-0.30606682	-0.077701733	-0.048261379	-0.368600186	-0.585754575
51504	-0.049753238	-0.055557308	0.081845425	0.011323142	0.079609012	-0.354254575	-0.351554575	0.024154432
51506	0.959448521	0.564256395	1.152508162	0.493980273	0.927798521	1.122536082	1.164198521	0.909620422
51507	-0.569524775	-0.417768772	-0.323302974	-0.425042976	-0.217042976	-0.400399387	-0.193342976	-0.538799459
51510	-0.378868882	-0.547797063	0.387625628	-0.167828133	0.085117329	-0.218943352	0.159733034	-0.632632906
51512	-0.983905914	-0.80893196	-0.553586645	-0.862461645	-0.903642228	-0.761835263	-0.588294978	-0.758794978
51513	0.344428941	-0.31831631	-0.212178612	0.659294375	-0.454762816	0.274830412	-0.075501066	-0.043081283
51514	-2.252690252	-2.573200836	-1.659689958	-2.263327583	-2.086800707	-1.860217448	-1.591449246	-1.8701787
51517	-0.188473023	-0.014640481	-0.366390481	-0.113641717	-0.049030079	0.137227532	-0.516324872	-0.516916487
51520	-0.370972283	-0.426907389	-0.801245093	-0.460634662	0.085910793	-0.466111236	-0.002009662	-0.503686281
51522	-0.414603863	-0.395809877	-0.058126718	-0.419912275	0.188805986	-0.261710211	-1.035042964	-0.634283292
51523	0.18445158	-0.237599438	-0.479634935	-0.32719097	-0.464139824	-0.384260296	-0.600570841	-0.379693751
51524	-0.109071454	-0.594339839	0.097229746	-0.249153253	0.062956057	0.187057826	0.148050011	-0.156948637
51526	-0.656810767	-0.684755832	-0.740706906	-0.540156225	-0.467753438	-0.393704265	-0.970310767	-1.009282899
51527	-0.521469288	-1.692176587	-0.372419364	-0.974248438	-0.418438701	-0.151816247	-0.349531311	-0.506858195
51528	0.548071499	-0.023343562	0.547982354	0.173967653	0.669359915	0.482878303	0.547824949	0.306856599
51529	-0.122683296	-0.447896842	-0.094392429	-0.302848918	-0.474164592	-0.360538939	0.079340212	-0.253795854
51530	-0.348101926	-0.223607351	-0.066209768	-0.293009698	-0.202563919	-0.557527482	-0.503111534	-0.599938463
51531	0.191913586	0.257158816	0.23351305	0.19180031	-0.036736414	0.147505989	-0.040842401	0.030529942
51533	0.044810761	0.041705977	0.275295398	0.030145121	0.17732293	0.047685023	0.323777448	0.080951847
51534	-0.247498947	-0.668902834	-0.434485231	-0.408325667	0.350531427	0.048502216	-0.359125265	-0.523027936
51535	-0.295722242	-0.606382869	-0.636931535	-0.609373556	-0.080727124	-0.275690287	-0.396595788	-0.490036564
51537	-0.204344872	-0.839076469	0.112611977	-0.727817668	-0.933171977	0.674825976	0.08331983	-0.08376834
51538	-0.3618733	-0.453366488	-0.296150798	-0.44291626	-0.380629402	-0.685918168	-0.572089	-0.746968369
51540	-0.265764337	-0.234764017	-0.084764017	-0.373785334	-0.299157641	0.008752141	-0.07797407	-0.210364668
51542	-0.766034607	-0.72914219	-0.929650024	-0.545694268	-0.16914219	-0.34144219	-0.48349219	-0.67999219
51545	0.676764722	0.466644407	0.252723203	0.040924422	0.304975218	0.477464285	-0.163217624	0.359264954
51547	-0.459991143	-0.545554618	-0.583963262	-0.687463262	-0.641838262	-0.103199361	-0.086541381	-0.212088262
51548	0.244345564	-0.030188362	-0.030504436	-0.063093259	-0.114504436	0.225191122	0.142345564	0.208885841
51550	-0.565521904	-0.616745992	-0.564538655	-0.393092268	-0.298221904	0.054778509	-0.251021904	-0.835974743
51552	0.305233627	0.569116546	0.122420074	0.107274337	0.545876073	0.360509345	0.41833517	0.048930373
51554	0.868512947	0.76464868	0.930336863	1.227184848	0.961149948	1.410978306	0.92245534	0.515471627
51555	0.337468904	0.272748295	0.307144429	0.307157953	0.215198083	0.194747721	0.28568068	0.199698868
51557	-0.465926283	-0.323610136	-0.049468139	-0.531457536	-0.492410136	-0.195933202	-0.19674909	-0.105965678
51559	-0.038802077	0.052882269	-0.377525649	-0.257661531	-0.177715627	0.207829263	-0.162192499	0.116274444
51560	0.744662663	0.686533377	0.301782094	0.142888174	0.54716075	0.530511934	0.165506378	0.357868811
51561	-0.157662449	-0.283952518	0.443348123	-0.248783521	-0.146085882	0.19900573	-0.156218037	-0.05812176
51562	-0.784187741	-0.658443007	-0.679914523	-0.742329587	0.077602691	-0.578250107	-0.665065758	-0.288191245
51564	-0.347944547	-0.454188743	-0.881388991	-0.576899292	-0.533153245	-0.081718807	-0.707016828	-0.545979573
51566	-0.424086368	-0.469652282	-0.688424137	-0.391119421	-0.079468279	-0.141839253	0.296339151	-0.637263046
51567	-0.637649624	-0.474042637	-0.010496305	0.171698118	0.293757363	-0.070042637	0.213157363	-0.114101806
51569	-0.252485611	0.240309664	-0.171307857	-0.59535168	0.158935297	0.101068235	0.855714389	-0.400749551
51571	-1.053895487	-1.230959371	-0.850240909	-1.204906348	-1.611610591	-0.849516704	-1.43372882	-1.111242846
51573	-0.079236719	-0.071856577	-0.112888025	-0.213634446	-0.436725355	0.249227812	0.030513281	0.049315544
51574	-0.115456675	0.408580354	-0.702484231	0.428212903	0.402941936	0.221810056	0.347991276	-0.316602316
51575	-0.369439237	-0.33681669	-1.498598543	-0.8447054	-0.296397835	-0.604193083	-0.796281231	-1.511819554
51582	-0.141938185	-0.483483143	-0.251995333	-0.616295333	-0.066364308	0.109835071	-0.416870333	-0.563620333
51585	-0.160416034	-0.233663584	-0.723842514	-0.138276033	0.319080681	-0.065061773	-0.514442514	-0.440442514
51586	0.350122536	0.273705869	0.008330869	0.061205869	-0.046461849	0.491701243	0.473789202	0.404289202
51588	0.027914806	0.0417725	-0.026805607	-0.204472274	-0.08163454	0.022363825	0.239771232	-0.236471175
51592	-0.299639419	-0.237267175	-0.934194882	-0.196220342	-0.118198759	-0.364770397	-0.201399001	-0.318994342
51593	-0.394531026	-0.28389882	-0.414045596	-0.168965956	-0.224094421	-0.376195684	-0.210465328	-0.40618849
51594	0.627261879	0.797294098	0.117718969	0.302727203	0.615320498	0.85961044	0.639844098	0.778969098
51596	0.011640387	0.013759893	-0.225654344	-0.210977031	-0.1343606	-0.127029344	-0.219584166	-0.179131337
51599	-0.078830314	-0.637930314	-1.194130314	-0.802848175	-1.230691545	0.107667361	-0.394330314	-0.527080314
51601	0.116260343	0.014616746	-0.118669855	0.402783647	0.498486969	-0.023589951	-0.192867831	-0.735813031
51602	-0.802260576	-1.167773354	-1.530720362	-1.093804385	-0.210348785	-0.99288732	-1.108042071	-1.182013751
51603	-0.399053528	-0.501886861	-0.946473898	-0.380511861	-0.171636861	-0.073761861	-0.205053528	-0.566138601
51604	-0.122453414	-0.019539339	-0.182140711	-0.425189022	-0.625044835	0.157404743	0.358432295	0.195385871
51605	-0.764550466	-1.003450833	-1.009344757	-0.996674419	-0.680896505	-0.616758401	-0.991478949	-0.878057488
51606	-0.560499555	-0.276142484	-0.488114006	-0.538499353	-0.33420764	-0.15658264	-0.330624307	-0.29545764
51608	-0.441810849	-0.214199615	-0.220246637	-0.351681547	-0.360154901	-0.349026778	-0.260447457	-0.312803438
51611	0.158491897	0.190057224	0.253813752	-0.112127452	0.914807224	0.164713353	-0.125151109	0.167353526
51614	0.558818908	-0.013251836	0.483269357	-0.390175087	0.387144454	0.721756597	0.925168577	0.476753467
51616	0.074157258	0.099496452	0.019964318	0.265669961	0.491096452	-0.075545638	-0.034353548	0.009086541
51617	0.049617622	0.000183975	0.150900693	-0.107224307	0.030989411	-0.13631285	-0.11702329	-0.114506746
51619	-0.014980309	0.339493299	0.174743299	0.202993299	-0.238773416	-0.173188699	-0.113048368	-0.088215034
51621	0.458515568	0.035729689	-0.405379134	-0.089330586	-0.054835386	-0.061561355	0.122115568	0.373915568
51622	-0.21056331	0.094148628	0.316513557	-0.251491888	0.030900253	-0.27867635	0.165643698	0.116498318
51626	0.125342669	0.214872253	0.737569246	0.417815327	0.968088323	0.858117996	1.39726784	0.232661814
51629	-0.296129117	-0.420330104	-0.058757173	-0.602910306	-0.60400176	0.126569369	0.120132511	-0.221754579
51631	-0.543122935	-0.165564225	-0.506232358	-0.04053832	0.224546446	-0.482585708	-0.271908814	-0.640222935
51633	-0.77611001	-1.347311017	-1.454168906	-1.014543214	-0.270897334	-1.194213537	-1.161482595	-1.303726085
51634	0.116194547	-0.335569429	-0.109503969	-0.064687222	0.209216084	0.050418914	-0.271305453	-0.237250205
51635	0.768080776	0.692117	0.782289971	0.969070802	0.912399927	0.44751444	0.697330776	0.797330776
51637	0.173931978	-0.197018022	0.325181978	0.013981978	0.198431179	0.390195395	0.247681978	0.056931978
51639	-0.149293663	-0.097949055	-0.239958177	-0.310781241	-0.079765418	-0.5730064	-0.429039547	-0.560458002
51642	-0.349820055	0.101679945	-0.626971895	-0.441671639	0.139079945	-0.306520055	0.085179945	-0.993601331
51643	0.339203697	0.29494824	0.324557543	0.186788312	0.125729096	0.512671648	0.587371029	0.318203986
51645	-0.346084984	-0.327250502	0.042984555	-0.553725608	0.022748991	-0.360796194	0.034094056	-0.348919849
51646	0.38284557	0.897397392	0.83639557	0.88439557	0.35289557	0.29759557	0.40972057	0.23922057
51647	0.569779895	0.565217555	1.020281755	0.398644645	0.360822005	0.607461465	0.723504485	0.375234265
51649	-0.386234992	-0.728365107	-0.094526729	-0.657686273	0.110568844	-0.097970146	-0.529997146	-0.598948639
